1.42857 -0.469388   4.32425
1.42857 -0.367347   4.3926
1.42857 -0.265306   4.45824
1.42857 -0.163265   4.51947
1.42857 -0.0612245   4.57466
1.42857 0.0408163   4.62233
1.42857 0.142857   4.66117
1.42857 0.244898   4.69016
1.42857 0.346939   4.70859
1.42857 0.44898   4.71613
1.42857 0.55102   4.71285
1.42857 0.653061   4.69922
1.42857 0.755102   4.67611
1.42857 0.857143   4.64477
1.42857 0.959184   4.60674
1.42857 1.06122   4.56381
1.42857 1.16327   4.51793
1.42857 1.26531   4.47109
1.42857 1.36735   4.42529
1.42857 1.46939   4.38237
1.42857 1.57143   4.34401
1.42857 1.67347   4.31159
1.42857 1.77551   4.28619
1.42857 1.87755   4.26854
1.42857 1.97959   4.259
1.42857 2.08163   4.25761
1.42857 2.18367   4.26405
1.42857 2.28571   4.27776
1.42857 2.38776   4.29793
1.42857 2.4898   4.32359
1.42857 2.59184   4.35366
1.42857 2.69388   4.38704
1.42857 2.79592   4.42261
1.42857 2.89796   4.45933
1.42857 3   4.49625

1.57143 -2   4.19864
1.57143 -1.89796   4.17886
1.57143 -1.79592   4.16471
1.57143 -1.69388   4.1569
1.57143 -1.59184   4.15605
1.57143 -1.4898   4.16267
1.57143 -1.38776   4.17715
1.57143 -1.28571   4.19971
1.57143 -1.18367   4.23037
1.57143 -1.08163   4.26894
1.57143 -0.979592   4.315
1.57143 -0.877551   4.36785
1.57143 -0.77551   4.42658
1.57143 -0.673469   4.49
1.57143 -0.571429   4.55672
1.57143 -0.469388   4.62516
1.57143 -0.367347   4.69358
1.57143 -0.265306   4.7602
1.57143 -0.163265   4.82318
1.57143 -0.0612245   4.88078
1.57143 0.0408163   4.93139
1.57143 0.142857   4.97363
1.57143 0.244898   5.0064
1.57143 0.346939   5.02893
1.57143 0.44898   5.04087
1.57143 0.55102   5.04225
1.57143 0.653061   5.03354
1.57143 0.755102   5.01557
1.57143 0.857143   4.98955
1.57143 0.959184   4.95695
1.57143 1.06122   4.91947
1.57143 1.16327   4.87894
1.57143 1.26531   4.8372
1.57143 1.36735   4.79607
1.57143 1.46939   4.75718
1.57143 1.57143   4.722
1.57143 1.67347   4.69169
1.57143 1.77551   4.66712
1.57143 1.87755   4.64882
1.57143 1.97959   4.63701
1.57143 2.08163   4.63157
1.57143 2.18367   4.63214
1.57143 2.28571   4.6381
1.57143 2.38776   4.64867
1.57143 2.4898   4.66298
